SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,BuildingNumber,School,GradeTested,ELATotalTestedNotTested,ELATotalTested,ELAMetStandardIncludingPrevPass,ELAPercentMetStandardIncludingPrevPass,ELAMetStandardWithoutPrevPass,ELAPercentMetStandardWithoutPrevPass,ELAPercentMetStandardExcludingNoScore,ELALevel1,ELAPercentLevel1,ELALevel2,ELAPercentLevel2,ELALevelBasic,ELAPercentLevelBasic,ELALevel3,ELAPercentLevel3,ELALevel4,ELAPercentLevel4,ELANoScore,ELAPercentNoScore,ELANotMet,ELAPercentNotMet,ELAExcusedAbsence,ELAExempted,ELAWAASPORT,ELAWAASDAPE,MathTotalTestedNotTested,MathTotalTested,MathMetStandardIncludingPrevPass,MathPercentMetStandardIncludingPrevPass,MathMetStandardWithoutPrevPass,MathPercentMetStandardWithoutPrevPass,MathPercentMetStandardExcludingNoScore,MathLevel1,MathPercentLevel1,MathLevel2,MathPercentLevel2,MathLevelBasic,MathPercentLevelBasic,MathLevel3,MathPercentLevel3,MathLevel4,MathPercentLevel4,MathNoScore,MathPercentNoScore,MathNotMet,MathPercentNotMet,MathExcusedAbsence,MathExempted,MathWAASPORT,MathWAASDAPE,ELALevelIndex,MathLevelIndex
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,3425,Edwin Markham Elementary,5,48,46,27,56.2,27,56.2,58.7,9,18.69,10,20.8,0,0,16,33.29,11,22.89,2,4.09,21,43.7,,5,,,49,47,31,63.2,31,63.2,66,6,12.19,10,20.39,0,0,14,28.5,17,34.6,2,4,18,36.7,,4,,,2.52,2.77
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,3515,Robert Frost Elementary,3,112,109,14,12.5,14,12.5,12.8,63,56.2,32,28.5,0,0,8,7.09,6,5.29,3,2.6,98,87.5,,2,4,,112,109,36,32.1,36,32.1,33,41,36.6,32,28.5,0,0,29,25.8,7,6.2,3,2.6,76,67.79,,2,4,,1.56,1.96
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,3515,Robert Frost Elementary,4,120,119,19,15.8,19,15.8,16,81,67.5,19,15.8,0,0,12,10,7,5.79,1,0.8,101,84.09,,6,3,,120,118,31,25.8,31,25.8,26.3,49,40.79,38,31.6,0,0,21,17.5,10,8.3,2,1.6,89,74.09,,6,2,,1.52,1.9
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,3515,Robert Frost Elementary,5,123,123,32,26,32,26,26,73,59.29,18,14.59,0,0,28,22.69,4,3.2,0,0,91,73.9,,5,5,,123,123,19,15.4,19,15.4,15.4,62,50.39,42,34.1,0,0,12,9.69,7,5.59,0,0,104,84.5,,5,5,,1.69,1.7
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,3912,New Horizons High School,8,6,4,0,0,0,0,0,4,66.59,0,0,0,0,0,0,0,0,2,33.29,6,100,,5,,,7,5,0,0,0,0,0,5,71.4,0,0,0,0,0,0,0,0,2,28.5,7,100,,5,,,0.67,0.71
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,3912,New Horizons High School,11,99,70,5,5,5,5,7.1,43,43.39,22,22.19,0,0,4,4,1,1,29,29.19,94,94.9,1,36,,,98,67,0,0,0,0,0,65,66.29,2,2,0,0,0,0,0,0,31,31.6,98,100,1,36,,,1.04,0.7
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,4041,Ruth Livingston Elementary,3,105,103,75,71.4,75,71.4,72.8,12,11.4,16,15.19,0,0,21,20,54,51.39,2,1.89,30,28.5,,4,3,,105,102,86,81.9,86,81.9,84.3,6,5.7,10,9.5,0,0,33,31.39,53,50.39,3,2.79,19,18,,3,3,,3.07,3.2
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,4041,Ruth Livingston Elementary,4,138,138,99,71.7,99,71.7,71.7,21,15.19,18,13,0,0,40,28.89,59,42.7,0,0,39,28.19,,8,4,,138,138,98,71,98,71,71,10,7.2,30,21.69,0,0,45,32.6,53,38.39,0,0,40,28.89,,8,4,,2.99,3.02
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,4041,Ruth Livingston Elementary,5,112,110,65,58,65,58,59.1,27,24.1,18,16,0,0,36,32.1,29,25.8,2,1.7,47,41.89,,4,,,112,110,64,57.1,64,57.1,58.2,19,16.89,27,24.1,0,0,17,15.09,47,41.89,2,1.7,48,42.79,,4,,,2.56,2.78
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,4155,James McGee Elementary,3,145,142,64,44.1,64,44.1,45.1,38,26.19,40,27.5,0,0,38,26.19,26,17.89,3,2,81,55.79,,3,,,145,142,56,38.6,56,38.6,39.4,38,26.19,48,33.1,0,0,44,30.3,12,8.19,3,2,89,61.29,,3,,,2.31,2.16
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,4155,James McGee Elementary,4,113,111,46,40.7,46,40.7,41.4,38,33.6,27,23.8,0,0,25,22.1,21,18.5,2,1.7,67,59.2,,5,,,114,112,52,45.6,52,45.6,46.4,19,16.6,41,35.89,0,0,34,29.8,18,15.69,2,1.7,62,54.29,,5,,,2.22,2.41
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,4155,James McGee Elementary,5,115,112,48,41.7,48,41.7,42.9,29,25.19,35,30.39,0,0,36,31.3,12,10.4,3,2.6,67,58.2,,8,,,115,112,40,34.7,40,34.7,35.7,32,27.8,40,34.7,0,0,23,20,17,14.69,3,2.6,75,65.2,,8,,,2.21,2.16
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,4526,Whittier Elementary,3,116,116,9,7.7,9,7.7,7.8,76,65.5,31,26.69,0,0,8,6.79,1,0.8,0,0,107,92.2,,8,3,,118,118,21,17.69,21,17.69,17.8,55,46.6,42,35.5,0,0,18,15.19,3,2.5,0,0,97,82.2,,7,3,,1.42,1.73
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,4526,Whittier Elementary,4,123,123,9,7.29,9,7.29,7.3,97,78.79,17,13.8,0,0,7,5.59,2,1.6,0,0,114,92.59,,4,10,,123,123,13,10.5,13,10.5,10.6,77,62.6,33,26.8,0,0,13,10.5,0,0,0,0,110,89.4,,4,10,,1.3,1.48
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,4526,Whittier Elementary,5,98,98,20,20.39,20,20.39,20.4,60,61.2,18,18.3,0,0,19,19.3,1,1,0,0,78,79.5,,7,8,,98,98,9,9.09,9,9.09,9.2,60,61.2,29,29.5,0,0,7,7.09,2,2,0,0,89,90.79,,7,8,,1.6,1.49
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,4555,Rowena Chess Elementary,3,135,135,12,8.8,12,8.8,8.9,92,68.09,31,22.89,0,0,12,8.8,0,0,0,0,123,91.09,,6,,,132,130,17,12.8,17,12.8,13.1,83,62.79,30,22.69,0,0,16,12.09,1,0.7,2,1.5,115,87.09,,6,,,1.4,1.47
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,4555,Rowena Chess Elementary,4,111,111,14,12.59,14,12.59,12.6,70,63,27,24.3,0,0,14,12.59,0,0,0,0,97,87.29,,8,,,112,111,6,5.29,6,5.29,5.4,63,56.2,42,37.5,0,0,6,5.29,0,0,1,0.8,106,94.59,,9,,,1.49,1.47
2014-15,Educational Service District 123,11,Franklin,11001,Pasco School District,4555,Rowena Chess Elementary,5,109,107,14,12.8,14,12.8,13.1,72,66,21,19.19,0,0,12,11,2,1.8,2,1.8,95,87.09,,8,1,,107,105,5,4.59,5,4.59,4.8,73,68.2,27,25.19,0,0,3,2.79,2,1.8,2,1.8,102,95.29,,8,1,,1.45,1.34
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,1754,Palouse Junction High School,11,9,7,0,0,0,0,0,3,33.29,4,44.39,0,0,0,0,0,0,2,22.19,9,100,,7,,,10,6,0,0,0,0,0,6,60,0,0,0,0,0,0,0,0,4,40,10,100,,6,,,1.22,0.6
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,2198,Robert L Olds Junior High School,7,145,145,44,30.3,44,30.3,30.3,60,41.29,41,28.19,1,0.6,34,23.39,9,6.2,0,0,101,69.59,,8,4,,145,145,47,32.39,47,32.39,32.4,59,40.6,39,26.8,1,0.6,39,26.8,7,4.79,0,0,98,67.5,,8,4,,1.93,1.94
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,2198,Robert L Olds Junior High School,8,149,149,54,36.2,54,36.2,36.2,33,22.1,62,41.6,1,0.6,32,21.39,21,14,0,0,95,63.7,,6,,,149,149,38,25.5,38,25.5,25.5,67,44.89,44,29.5,0,0,16,10.69,22,14.69,0,0,111,74.4,,6,,,2.25,1.95
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,2918,Connell Elem,3,66,66,21,31.8,21,31.8,31.8,29,43.89,16,24.19,0,0,13,19.6,8,12.09,0,0,45,68.09,,1,2,,65,65,20,30.69,20,30.69,30.8,28,43,17,26.1,0,0,15,23,5,7.59,0,0,45,69.2,,1,2,,1.99,1.95
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,2918,Connell Elem,4,77,76,22,28.5,22,28.5,28.9,42,54.5,12,15.5,0,0,12,15.5,10,12.9,1,1.19,55,71.4,,1,3,,78,77,25,32,25,32,32.5,19,24.3,33,42.29,0,0,15,19.19,10,12.8,1,1.19,53,67.9,,1,3,,1.84,2.18
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,2918,Connell Elem,5,74,73,28,37.79,28,37.79,38.4,26,35.1,19,25.6,0,0,22,29.69,6,8.09,1,1.3,46,62.1,,3,,,74,74,13,17.5,13,17.5,17.6,27,36.39,34,45.89,0,0,7,9.4,6,8.09,0,0,61,82.4,,3,,,2.08,1.89
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,2918,Connell Elem,6,69,69,29,42,29,42,42,21,30.39,19,27.5,0,0,18,26,11,15.9,0,0,40,57.89,,,3,,69,69,29,42,29,42,42,20,28.89,20,28.89,0,0,11,15.9,18,26,0,0,40,57.89,,,3,,2.27,2.38
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,3086,Mesa Elem,3,22,22,5,22.69,5,22.69,22.7,7,31.8,10,45.39,0,0,3,13.59,2,9,0,0,17,77.2,,3,,,22,22,11,50,11,50,50,6,27.19,5,22.69,0,0,8,36.29,3,13.59,0,0,11,50,,3,,,1.99,2.36
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,3086,Mesa Elem,4,28,28,8,28.5,8,28.5,28.6,14,50,6,21.39,0,0,6,21.39,2,7.09,0,0,20,71.4,,1,,,28,28,15,53.5,15,53.5,53.6,5,17.8,8,28.5,5,17.8,7,25,3,10.69,0,0,13,46.39,,1,,,1.85,1.93
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,3086,Mesa Elem,5,23,23,10,43.39,10,43.39,43.5,8,34.7,5,21.69,0,0,9,39.1,1,4.29,0,0,13,56.5,,1,,,23,23,14,60.79,14,60.79,60.9,2,8.59,7,30.39,1,4.29,7,30.39,6,26,0,0,9,39.1,,1,,,2.13,2.65
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,3086,Mesa Elem,6,28,28,18,64.2,18,64.2,64.3,2,7.09,8,28.5,0,0,10,35.7,8,28.5,0,0,10,35.7,,2,,,28,27,22,78.5,22,78.5,81.5,0,0,5,17.8,1,3.5,7,25,14,50,1,3.5,6,21.39,,2,,,2.85,3.11
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,3272,Connell High School,11,130,101,56,43,56,43,55.4,13,10,32,24.6,5,3.79,36,27.6,15,11.5,29,22.3,74,56.89,,6,4,,129,94,18,13.9,18,13.9,19.1,49,37.89,27,20.89,1,0.7,15,11.59,2,1.5,35,27.1,111,86,,8,4,,1.88,1.2
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,3325,Basin City Elem,3,56,56,7,12.5,7,12.5,12.5,29,51.7,20,35.7,0,0,4,7.09,3,5.29,0,0,49,87.5,,3,,,57,57,21,36.79,21,36.79,36.8,17,29.8,19,33.29,0,0,15,26.3,6,10.5,0,0,36,63.1,,3,,,1.66,2.17
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,3325,Basin City Elem,4,63,63,8,12.59,8,12.59,12.7,36,57.1,19,30.1,0,0,4,6.29,4,6.29,0,0,55,87.29,,7,,,63,63,10,15.8,10,15.8,15.9,25,39.6,28,44.39,0,0,4,6.29,6,9.5,0,0,53,84.09,,7,,,1.61,1.85
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,3325,Basin City Elem,5,63,63,17,26.89,17,26.89,27,33,52.29,13,20.6,0,0,14,22.19,3,4.7,0,0,46,73,1,6,1,,63,63,14,22.19,14,22.19,22.2,29,46,20,31.69,0,0,8,12.59,6,9.5,0,0,49,77.7,1,6,1,,1.79,1.85
2014-15,Educational Service District 123,11,Franklin,11051,North Franklin School District,3325,Basin City Elem,6,59,58,14,23.69,14,23.69,24.1,22,37.2,22,37.2,0,0,13,22,1,1.6,1,1.6,45,76.2,,,,,59,58,12,20.3,12,20.3,20.7,25,42.29,21,35.5,0,0,8,13.5,4,6.7,1,1.6,47,79.59,,,,,1.84,1.81
2014-15,Educational Service District 123,11,Franklin,11054,Star School District No. 054,2007,Star Elem School,4,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,,,,0,0
2014-15,Educational Service District 123,11,Franklin,11054,Star School District No. 054,2007,Star Elem School,5,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,,,,0,0
2014-15,Educational Service District 123,11,Franklin,11056,Kahlotus School District,3214,Kahlotus Elem & High,3,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,7,100,7,100,,,,,7,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,7,100,7,100,,,,,0,0
2014-15,Educational Service District 123,11,Franklin,11056,Kahlotus School District,3214,Kahlotus Elem & High,4,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,5,100,5,100,,,,,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,5,100,5,100,,,,,0,0
2014-15,Educational Service District 123,11,Franklin,11056,Kahlotus School District,3214,Kahlotus Elem & High,5,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4,100,4,100,,,,,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4,100,4,100,,,,,0,0
2014-15,Educational Service District 123,11,Franklin,11056,Kahlotus School District,3214,Kahlotus Elem & High,6,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4,100,4,100,,,,,4,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,4,100,4,100,,,,,0,0
2014-15,Educational Service District 123,11,Franklin,11056,Kahlotus School District,3214,Kahlotus Elem & High,7,7,7,3,42.79,3,42.79,42.9,1,14.19,3,42.79,0,0,3,42.79,0,0,0,0,4,57.1,,,,,7,7,1,14.19,1,14.19,14.3,2,28.5,4,57.1,0,0,1,14.19,0,0,0,0,6,85.7,,,,,2.28,1.85
2014-15,Educational Service District 123,11,Franklin,11056,Kahlotus School District,3214,Kahlotus Elem & High,8,5,5,2,40,2,40,40,0,0,3,60,0,0,2,40,0,0,0,0,3,60,,,,,5,5,1,20,1,20,20,1,20,3,60,0,0,1,20,0,0,0,0,4,80,,,,,2.4,2
2014-15,Educational Service District 123,11,Franklin,11056,Kahlotus School District,3214,Kahlotus Elem & High,11,1,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,100,,1,,,1,1,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,,1,,,2,1
2014-15,Educational Service District 123,12,Garfield,12110,Pomeroy School District,2241,Pomeroy Jr Sr High School,7,29,29,21,72.4,21,72.4,72.4,2,6.79,6,20.6,0,0,16,55.1,5,17.19,0,0,8,27.5,,,,,28,28,12,42.79,12,42.79,42.9,4,14.19,12,42.79,0,0,11,39.2,1,3.5,0,0,16,57.1,,,,,2.82,2.31
2014-15,Educational Service District 123,12,Garfield,12110,Pomeroy School District,2241,Pomeroy Jr Sr High School,8,32,32,16,50,16,50,50,4,12.5,12,37.5,0,0,11,34.29,5,15.59,0,0,16,50,,2,,,32,32,11,34.29,11,34.29,34.4,11,34.29,10,31.19,0,0,8,25,3,9.3,0,0,21,65.59,,2,,,2.53,2.09
2014-15,Educational Service District 123,12,Garfield,12110,Pomeroy School District,2241,Pomeroy Jr Sr High School,11,23,23,19,82.59,19,82.59,82.6,2,8.59,2,8.59,0,0,8,34.7,11,47.79,0,0,4,17.3,,1,,,23,23,12,52.1,12,52.1,52.2,5,21.69,6,26,0,0,7,30.39,5,21.69,0,0,11,47.79,,1,,,3.21,2.52
2014-15,Educational Service District 123,12,Garfield,12110,Pomeroy School District,3087,Pomeroy Elementary School,3,25,25,18,72,18,72,72,0,0,7,28,0,0,9,36,9,36,0,0,7,28,,2,,,25,25,13,52,13,52,52,1,4,11,44,0,0,10,40,3,12,0,0,12,48,,2,,,3.08,2.6
2014-15,Educational Service District 123,12,Garfield,12110,Pomeroy School District,3087,Pomeroy Elementary School,4,22,21,15,68.09,15,68.09,71.4,3,13.59,3,13.59,0,0,6,27.19,9,40.89,1,4.5,7,31.8,,1,,,22,21,14,63.6,14,63.6,66.7,1,4.5,6,27.19,0,0,12,54.5,2,9,1,4.5,8,36.29,,1,,,2.86,2.58
2014-15,Educational Service District 123,12,Garfield,12110,Pomeroy School District,3087,Pomeroy Elementary School,5,19,19,14,73.59,14,73.59,73.7,3,15.69,2,10.5,0,0,6,31.5,8,42.1,0,0,5,26.3,,,,,19,19,12,63.1,12,63.1,63.2,2,10.5,5,26.3,0,0,7,36.79,5,26.3,0,0,7,36.79,,,,,3,2.79
2014-15,Educational Service District 123,12,Garfield,12110,Pomeroy School District,3087,Pomeroy Elementary School,6,20,20,9,45,9,45,45,1,5,10,50,0,0,8,40,1,5,0,0,11,55,,1,,,20,20,4,20,4,20,20,5,25,11,55,0,0,4,20,0,0,0,0,16,80,,1,,,2.45,1.95
2014-15,Educational Service District 105,13,Grant,13073,Wahluke School District,4222,Morris Schott Elementary,3,42,40,2,4.7,2,4.7,5,30,71.4,8,19,0,0,1,2.29,1,2.29,2,4.7,40,95.2,,4,,,44,44,5,11.3,5,11.3,11.4,33,75,6,13.59,0,0,4,9,1,2.2,0,0,39,88.59,,3,,,1.25,1.38
2014-15,Educational Service District 105,13,Grant,13073,Wahluke School District,4222,Morris Schott Elementary,4,59,59,5,8.4,5,8.4,8.5,47,79.59,7,11.8,0,0,5,8.4,0,0,0,0,54,91.5,,1,,,60,60,3,5,3,5,5,34,56.6,23,38.29,0,0,2,3.29,1,1.6,0,0,57,95,,,,,1.28,1.49
2014-15,Educational Service District 105,13,Grant,13073,Wahluke School District,4222,Morris Schott Elementary,5,59,58,8,13.5,8,13.5,13.8,33,55.89,17,28.8,0,0,6,10.09,2,3.29,1,1.6,51,86.4,,,,,59,59,12,20.3,12,20.3,20.3,30,50.79,17,28.8,0,0,10,16.89,2,3.29,0,0,47,79.59,,,,,1.57,1.72
2014-15,Educational Service District 105,13,Grant,13073,Wahluke School District,4254,Wahluke High School,11,135,126,64,47.39,64,47.39,50.8,24,17.69,38,28.1,1,0.7,47,34.79,16,11.8,9,6.59,71,52.5,,20,1,,133,126,16,12,16,12,12.7,67,50.29,43,32.29,0,0,16,12,0,0,7,5.2,117,87.9,2,20,1,,2.25,1.51
2014-15,Educational Service District 105,13,Grant,13073,Wahluke School District,4490,Saddle Mountain Elementary,3,80,79,7,8.69,7,8.69,8.9,51,63.7,21,26.19,0,0,6,7.5,1,1.19,1,1.19,73,91.2,,3,,,79,79,20,25.3,20,25.3,25.3,39,49.29,20,25.3,0,0,17,21.5,3,3.7,0,0,59,74.59,,4,,,1.43,1.79
2014-15,Educational Service District 105,13,Grant,13073,Wahluke School District,4490,Saddle Mountain Elementary,4,88,88,16,18.1,16,18.1,18.2,54,61.29,18,20.39,0,0,10,11.3,6,6.79,0,0,72,81.79,,6,,,90,90,28,31.1,28,31.1,31.1,36,40,26,28.8,0,0,17,18.8,11,12.19,0,0,62,68.79,,4,,,1.63,2.03
2014-15,Educational Service District 105,13,Grant,13073,Wahluke School District,4490,Saddle Mountain Elementary,5,58,58,8,13.69,8,13.69,13.8,37,63.7,13,22.39,0,0,8,13.69,0,0,0,0,50,86.2,,1,,,58,58,7,12,7,12,12.1,36,62,15,25.8,0,0,4,6.79,3,5.09,0,0,51,87.9,,1,,,1.5,1.54
2014-15,North Central Educational Service District 171,13,Grant,13144,Quincy School District,2510,Quincy Junior High,7,194,191,39,20.1,39,20.1,20.4,104,53.6,48,24.69,0,0,34,17.5,5,2.5,3,1.5,155,79.79,,4,,,195,192,36,18.39,36,18.39,18.8,103,52.79,53,27.1,0,0,25,12.8,11,5.59,3,1.5,159,81.5,,4,,,1.65,1.68
2014-15,North Central Educational Service District 171,13,Grant,13144,Quincy School District,2510,Quincy Junior High,8,212,209,49,23.1,49,23.1,23.4,80,37.7,80,37.7,0,0,43,20.19,6,2.79,3,1.39,163,76.79,,4,,,210,207,53,25.19,53,25.19,25.6,107,50.89,47,22.3,0,0,39,18.5,14,6.59,3,1.39,157,74.7,,5,,,1.85,1.77
2014-15,North Central Educational Service District 171,13,Grant,13144,Quincy School District,2919,Pioneer Elementary,3,95,94,29,30.5,29,30.5,30.9,25,26.3,40,42.1,0,0,22,23.1,7,7.29,1,1,66,69.4,,5,1,,95,74,25,26.3,25,26.3,33.8,25,26.3,24,25.19,0,0,21,22.1,4,4.2,21,22.1,70,73.59,,5,1,,2.09,1.6
2014-15,North Central Educational Service District 171,13,Grant,13144,Quincy School District,2919,Pioneer Elementary,5,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2014-15,North Central Educational Service District 171,13,Grant,13144,Quincy School District,3088,Quincy High School,11,197,101,16,8.09,16,8.09,15.8,55,27.89,30,15.19,0,0,13,6.5,3,1.5,96,48.7,181,91.79,,6,1,,197,106,14,7.09,14,7.09,13.2,83,42.1,9,4.5,0,0,10,5,4,2,91,46.1,183,92.79,,6,1,,0.84,0.74
2014-15,North Central Educational Service District 171,13,Grant,13144,Quincy School District,3426,George Elementary,3,25,25,3,12,3,12,12,17,68,5,20,0,0,3,12,0,0,0,0,22,88,,1,,,24,24,8,33.29,8,33.29,33.3,12,50,4,16.6,0,0,7,29.1,1,4.09,0,0,16,66.59,,1,,,1.44,1.87
2014-15,North Central Educational Service District 171,13,Grant,13144,Quincy School District,3426,George Elementary,4,28,27,5,17.8,5,17.8,18.5,11,39.2,11,39.2,0,0,3,10.69,2,7.09,1,3.5,23,82.09,,,,,28,28,6,21.39,6,21.39,21.4,5,17.8,17,60.7,0,0,6,21.39,0,0,0,0,22,78.5,,,,,1.78,2.03
2014-15,North Central Educational Service District 171,13,Grant,13144,Quincy School District,4536,Monument Elementary,4,153,152,41,26.69,41,26.69,27,80,52.2,31,20.19,0,0,26,16.89,15,9.8,1,0.6,112,73.2,,8,,,153,153,65,42.39,65,42.39,42.5,38,24.8,50,32.6,0,0,36,23.5,29,18.89,0,0,88,57.5,,8,,,1.82,2.36
2014-15,North Central Educational Service District 171,13,Grant,13144,Quincy School District,4536,Monument Elementary,5,212,206,43,20.19,43,20.19,20.9,117,55.1,46,21.6,0,0,35,16.5,8,3.7,6,2.79,169,79.7,,10,1,,212,210,44,20.69,44,20.69,21,104,49,62,29.19,0,0,35,16.5,9,4.2,2,0.9,168,79.2,,10,1,,1.63,1.74
2014-15,North Central Educational Service District 171,13,Grant,13144,Quincy School District,4536,Monument Elementary,6,190,189,66,34.7,66,34.7,34.9,67,35.2,56,29.39,0,0,60,31.5,6,3.1,1,0.5,124,65.2,,5,1,,192,189,52,27,52,27,27.5,73,38,64,33.29,0,0,37,19.19,15,7.79,3,1.5,140,72.9,,4,,,2.01,1.93
2014-15,North Central Educational Service District 171,13,Grant,13144,Quincy School District,4536,Monument Elementary,7,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,,1,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,,1,,0,0
2014-15,North Central Educational Service District 171,13,Grant,13144,Quincy School District,4536,Monument Elementary,8,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,100,1,100,,,,,0,0
2014-15,North Central Educational Service District 171,13,Grant,13146,Warden School District,2792,Warden Elementary,3,85,85,30,35.2,30,35.2,35.3,36,42.29,19,22.3,0,0,14,16.39,16,18.8,0,0,55,64.7,,2,1,,85,85,43,50.5,43,50.5,50.6,21,24.69,21,24.69,1,1.1,30,35.2,12,14.09,0,0,42,49.39,,2,1,,2.11,2.36
2014-15,North Central Educational Service District 171,13,Grant,13146,Warden School District,2792,Warden Elementary,4,60,60,24,40,24,40,40,24,40,12,20,0,0,13,21.6,11,18.3,0,0,36,60,,1,1,,59,59,26,44,26,44,44.1,15,25.39,18,30.5,1,1.6,16,27.1,9,15.19,0,0,33,55.89,,3,1,,2.18,2.28
2014-15,North Central Educational Service District 171,13,Grant,13146,Warden School District,2792,Warden Elementary,5,66,66,24,36.29,24,36.29,36.4,26,39.29,16,24.19,0,0,14,21.19,10,15.09,0,0,42,63.6,,2,,,65,65,25,38.39,25,38.39,38.5,22,33.79,18,27.6,2,3,8,12.3,15,23,0,0,40,61.5,1,2,,,2.12,2.18
2014-15,North Central Educational Service District 171,13,Grant,13146,Warden School District,3273,Warden High School,11,87,71,33,37.89,33,37.89,46.5,12,13.69,26,29.8,0,0,24,27.5,9,10.3,16,18.3,54,62,,7,,,87,68,14,16,14,16,20.6,30,34.39,24,27.5,0,0,12,13.69,2,2.2,19,21.8,73,83.9,,7,,,1.97,1.39
2014-15,North Central Educational Service District 171,13,Grant,13146,Warden School District,3909,Warden Middle School,6,60,60,22,36.6,22,36.6,36.7,15,25,23,38.29,1,1.6,18,30,3,5,0,0,38,63.29,,4,,,60,60,21,35,21,35,35,24,40,15,25,0,0,13,21.6,8,13.3,0,0,39,65,,4,,,2.12,2.08
2014-15,North Central Educational Service District 171,13,Grant,13146,Warden School District,3909,Warden Middle School,7,59,58,24,40.6,24,40.6,41.4,21,35.5,13,22,0,0,22,37.2,2,3.29,1,1.6,35,59.29,,6,1,,60,59,21,35,21,35,35.6,17,28.3,21,35,0,0,13,21.6,8,13.3,1,1.6,39,65,,6,1,,2.04,2.16
2014-15,North Central Educational Service District 171,13,Grant,13146,Warden School District,3909,Warden Middle School,8,69,67,39,56.5,39,56.5,58.2,12,17.3,16,23.1,1,1.39,34,49.2,4,5.7,2,2.79,30,43.39,,6,1,,69,66,30,43.39,30,43.39,45.5,16,23.1,20,28.89,0,0,11,15.9,19,27.5,3,4.29,39,56.5,,6,1,,2.34,2.39
2014-15,North Central Educational Service District 171,13,Grant,13151,Coulee-Hartline School District,2693,Coulee City Elementary,3,15,15,7,46.6,7,46.6,46.7,7,46.6,1,6.59,0,0,1,6.59,6,40,0,0,8,53.29,,,,,16,16,7,43.7,7,43.7,43.8,9,56.2,0,0,0,0,5,31.19,2,12.5,0,0,9,56.2,,,,,2.4,2
